이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,토지주소,토지면적,Latitude,Longitude
변재일,배우자,토지,임야,"경기도 안성시 원곡면 산하리 산 211번지 24,595.00㎡ 중2,589.00㎡",26926.0,경기도 안성시 원곡면 산하리 산 211번지,"24,595.00㎡ 중2,589.00㎡",37.0660961971564,127.113472957018
변재일,배우자,토지,임야,"경기도 안성시 원곡면 산하리 산 211번지 24,595.00㎡ 중7,767.00㎡",80777.0,경기도 안성시 원곡면 산하리 산 211번지,"24,595.00㎡ 중7,767.00㎡",37.0660961971564,127.113472957018
변재일,배우자,토지,임야,"경기도 안성시 원곡면 산하리 산 213-1번지 26,281.00㎡중 2,766.42㎡",27111.0,경기도 안성시 원곡면 산하리 산 213-1번지,"26,281.00㎡중 2,766.42㎡",37.0659694597189,127.111909712371
변재일,배우자,토지,임야,"경기도 안성시 원곡면 산하리 산 213-1번지 26,281.00㎡중 8,299.00㎡",88257.0,경기도 안성시 원곡면 산하리 산 213-1번지,"26,281.00㎡중 8,299.00㎡",37.0659694597189,127.111909712371
조은희,본인,토지,임야,"경기도 양평군 개군면 내리 353-1번지 0.00㎡ 중 0.00㎡ (총면적 14,760.00㎡ 감소, 지분면적 656.00㎡ 감소)",0.0,경기도 양평군 개군면 내리 353-1번지,"0.00㎡ 중 0.00㎡ (총면적 14,760.00㎡ 감소, 지분면적 656.00㎡ 감소)",37.4412740695424,127.560274124835
조은희,본인,토지,임야,"경기도 양평군 개군면 내리 353-1번지 13,762.00㎡ 중611.64㎡ (총면적 13,762.00㎡ 증가, 지분면적 611.64㎡ 증가)",20184.0,경기도 양평군 개군면 내리 353-1번지,"13,762.00㎡ 중611.64㎡ (총면적 13,762.00㎡ 증가, 지분면적 611.64㎡ 증가)",37.4412740695424,127.560274124835
조은희,본인,토지,임야,"경기도 양평군 개군면 내리 353-3번지 978.00㎡ 중 43.46㎡ (총면적 978.00㎡ 증가, 지분면적 43.46㎡ 증가)",826.0,경기도 양평군 개군면 내리 353-3번지,"978.00㎡ 중 43.46㎡ (총면적 978.00㎡ 증가, 지분면적 43.46㎡ 증가)",37.440755193366,127.559796225391
조은희,본인,토지,임야,"경기도 양평군 개군면 내리 353-4번지 20.00㎡ 중 0.88㎡ (총면적 20.00㎡ 증가, 지분면적 0.88㎡ 증가)",30.0,경기도 양평군 개군면 내리 353-4번지,"20.00㎡ 중 0.88㎡ (총면적 20.00㎡ 증가, 지분면적 0.88㎡ 증가)",37.4402860293627,127.559646397599
조은희,본인,토지,임야,"경기도 양평군 개군면 내리 354번지 5,200.00㎡ 중231.11㎡",7534.0,경기도 양평군 개군면 내리 354번지,"5,200.00㎡ 중231.11㎡",37.4415232948033,127.56101330895
전해철,배우자,토지,임야,"경기도 양평군 개군면 부리 산 23-1번지 26,312.00㎡ 중2,193.00㎡",27412.0,경기도 양평군 개군면 부리 산 23-1번지,"26,312.00㎡ 중2,193.00㎡",37.4374262828415,127.539780186416
유상조,배우자,토지,임야,"경기도 양평군 개군면 불곡리 산 58-2번지 8,926.00㎡ 중2,975.30㎡",53853.0,경기도 양평군 개군면 불곡리 산 58-2번지,"8,926.00㎡ 중2,975.30㎡",37.4561698675597,127.531830273655
우원식,본인,토지,임야,"경기도 양평군 단월면 봉상리 산 102-1번지 18,471.00㎡",50611.0,경기도 양평군 단월면 봉상리 산 102-1번지,"18,471.00㎡",37.5263867428887,127.639032412724
유상조,배우자,토지,임야,"경기도 양평군 양평읍 회현리 산 61-6번지 4,959.00㎡ 중826.50㎡",27109.0,경기도 양평군 양평읍 회현리 산 61-6번지,"4,959.00㎡ 중826.50㎡",37.4680563238701,127.515651144469
정우택,본인,토지,임야,"경기도 여주시 교동 산 4-21번지 156,065.00㎡ 중26,010.83㎡",1373372.0,경기도 여주시 교동 산 4-21번지,"156,065.00㎡ 중26,010.83㎡",37.272839777016,127.641316614058
김교흥,본인,토지,임야,"경기도 여주시 대신면 옥촌리 산 53-3번지 31,140.00㎡ 중9,917.19㎡",143799.0,경기도 여주시 대신면 옥촌리 산 53-3번지,"31,140.00㎡ 중9,917.19㎡",37.3941760035208,127.614103704177
윤상현,본인,토지,임야,"경기도 용인시 기흥구 마북동 산 2-12번지 108,617.00㎡중 3,072.59㎡",127205.0,경기도 용인시 기흥구 마북동 산 2-12번지,"108,617.00㎡중 3,072.59㎡",37.3156182975593,127.132521294616
정찬민,본인,토지,임야,"경기도 용인시 기흥구 보라동 388-23번지 1,496.00㎡",1760792.0,경기도 용인시 기흥구 보라동 388-23번지,"1,496.00㎡",37.2578789382712,127.105779066035
정찬민,본인,토지,임야,경기도 용인시 기흥구 보라동 389-82번지 131.00㎡,123834.0,경기도 용인시 기흥구 보라동 389-82번지,131.00㎡,37.2579759039021,127.106066203913
변재일,배우자,토지,임야,"경기도 용인시 처인구 원삼면 죽능리 13-3번지 1,249.20㎡",20237.0,경기도 용인시 처인구 원삼면 죽능리 13-3번지,"1,249.20㎡",37.13881832715,127.327185591391
변재일,배우자,토지,임야,경기도 용인시 처인구 원삼면 죽능리 13-6번지 65.00㎡ 중0.29㎡,12.0,경기도 용인시 처인구 원삼면 죽능리 13-6번지,65.00㎡ 중0.29㎡,37.1395381281078,127.320943048398
변재일,배우자,토지,임야,경기도 용인시 처인구 원삼면 죽능리 13-7번지 0.40㎡,16.0,경기도 용인시 처인구 원삼면 죽능리 13-7번지,0.40㎡,37.1391479086823,127.321630654688
변재일,배우자,토지,임야,경기도 용인시 처인구 원삼면 죽능리 13-8번지 11.90㎡,476.0,경기도 용인시 처인구 원삼면 죽능리 13-8번지,11.90㎡,37.1387772921974,127.322894363918
정우택,본인,토지,임야,"경기도 용인시 처인구 이동읍 묘봉리 산 24-1번지1,971.00㎡ 중 394.20㎡",10683.0,경기도 용인시 처인구 이동읍 묘봉리 산 24-1번지,"1,971.00㎡ 중 394.20㎡",37.1340873413548,127.219818572353
정우택,본인,토지,임야,"경기도 용인시 처인구 이동읍 묘봉리 산 24번지60,112.00㎡ 중 12,022.40㎡",186347.0,경기도 용인시 처인구 이동읍 묘봉리 산 24번지,"60,112.00㎡ 중 12,022.40㎡",37.1343950629062,127.219326974462
이종배,본인,토지,임야,"경기도 이천시 율면 산양리 422번지 8,450.00㎡ 중2,816.00㎡",42240.0,경기도 이천시 율면 산양리 422번지,"8,450.00㎡ 중2,816.00㎡",37.0625413046162,127.517309439407
박정,본인,토지,임야,"경기도 파주시 월롱면 덕은리 252-23번지 1,464.00㎡ 중122.00㎡",13603.0,경기도 파주시 월롱면 덕은리 252-23번지,"1,464.00㎡ 중122.00㎡",37.7875061705458,126.76773437513
최영희,본인,토지,임야,"경기도 포천시 창수면 오가리 산 184번지 7,305.00㎡",89852.0,경기도 포천시 창수면 오가리 산 184번지,"7,305.00㎡",38.0392627710856,127.200496537852
홍형선,본인,토지,임야,경기도 화성시 마도면 고모리 산 130-3번지 375.00㎡ 중150.00㎡,6225.0,경기도 화성시 마도면 고모리 산 130-3번지,375.00㎡ 중150.00㎡,37.1636139714557,126.746371641504
홍형선,본인,토지,임야,"경기도 화성시 마도면 고모리 산 130-5번지 3,322.00㎡ 중1,328.80㎡",114277.0,경기도 화성시 마도면 고모리 산 130-5번지,"3,322.00㎡ 중1,328.80㎡",37.1633872619994,126.745529130827
변재일,배우자,토지,임야,"경기도 화성시 마도면 백곡리 산 184-23번지 9,783.00㎡",400125.0,경기도 화성시 마도면 백곡리 산 184-23번지,"9,783.00㎡",37.1828541082452,126.724551058137
양향자,본인,토지,임야,"경기도 화성시 비봉면 삼화리 444-7번지 3,492.00㎡ 중1,746.00㎡",237600.0,경기도 화성시 비봉면 삼화리 444-7번지,"3,492.00㎡ 중1,746.00㎡",37.2413031929856,126.866440770564
양향자,배우자,토지,임야,"경기도 화성시 비봉면 삼화리 444-7번지 3,492.00㎡ 중1,746.00㎡",237600.0,경기도 화성시 비봉면 삼화리 444-7번지,"3,492.00㎡ 중1,746.00㎡",37.2413031929856,126.866440770564
김영호,모,토지,임야,"경기도 화성시 팔탄면 율암리 산 56-25번지 8,926.00㎡ 중3,306.00㎡",137199.0,경기도 화성시 팔탄면 율암리 산 56-25번지,"8,926.00㎡ 중3,306.00㎡",37.1691429327785,126.870340914526
배준영,본인,토지,임야,"경상남도 거제시 거제면 옥산리 산 43-2번지 111,867.00㎡중 37,289.00㎡",75696.0,경상남도 거제시 거제면 옥산리 산 43-2번지,"111,867.00㎡중 37,289.00㎡",34.875510580767,128.561885294292
서일준,본인,토지,임야,경상남도 거제시 연초면 한내리 산 86번지 893.00㎡,11073.0,경상남도 거제시 연초면 한내리 산 86번지,893.00㎡,34.9320681555924,128.607711565333
박성중,본인,토지,임야,경상남도 남해군 서면 중현리 1165-11번지 458.00㎡,348.0,경상남도 남해군 서면 중현리 1165-11번지,458.00㎡,34.8696138906982,127.832123544697
박성중,본인,토지,임야,"경상남도 남해군 서면 중현리 산 169-5번지 2,182.00㎡",2165.0,경상남도 남해군 서면 중현리 산 169-5번지,"2,182.00㎡",34.8704541653945,127.831672997054
박성중,본인,토지,임야,"경상남도 남해군 서면 중현리 산 191-2번지 10,909.00㎡",7080.0,경상남도 남해군 서면 중현리 산 191-2번지,"10,909.00㎡",34.8666503827428,127.835302590186
백종헌,장남,토지,임야,"경상남도 양산시 동면 사송리 산 147번지 7,940.00㎡",66775.0,경상남도 양산시 동면 사송리 산 147번지,"7,940.00㎡",35.3032126426889,129.072641642052
이채익,본인,토지,임야,"경상남도 양산시 명동 산 51번지 4,363.00㎡",4493.0,경상남도 양산시 명동 산 51번지,"4,363.00㎡",35.3920020476517,129.177798659226
전재수,부,토지,임야,"경상남도 의령군 용덕면 용소리 산 118번지 2,678.00㎡ 중2,678.00㎡",3133.0,경상남도 의령군 용덕면 용소리 산 118번지,"2,678.00㎡ 중2,678.00㎡",35.3805610215697,128.281527778509
강민국,본인,토지,임야,경상남도 진주시 금산면 용아리 산 136-22번지 848.00㎡,137630.0,경상남도 진주시 금산면 용아리 산 136-22번지,848.00㎡,35.2079858002961,128.155294237876
정연호,본인,토지,임야,경상남도 진주시 금산면 용아리 산 171-3번지 972.00㎡,5384.0,경상남도 진주시 금산면 용아리 산 171-3번지,972.00㎡,35.2000132401694,128.162301635845
정점식,본인,토지,임야,"경상남도 진주시 내동면 삼계리 산 116-1번지 60,603.00㎡중 20,201.00㎡",34543.0,경상남도 진주시 내동면 삼계리 산 116-1번지,"60,603.00㎡중 20,201.00㎡",35.1451586216601,128.0395732586
유경준,배우자,토지,임야,"경상남도 창원시 마산합포구 구산면 수정리 산 207번지35,702.00㎡ 중 3,306.00㎡",7967.0,경상남도 창원시 마산합포구 구산면 수정리 산 207번지,"35,702.00㎡ 중 3,306.00㎡",35.1106538513369,128.597074580302
강기윤,배우자,토지,임야,"경상남도 창원시 성산구 사파정동 산 72번지 10,810.10㎡",19999.0,경상남도 창원시 성산구 사파정동 산 72번지,"10,810.10㎡",35.2193831889451,128.716530013453
강기윤,배우자,토지,임야,"경상남도 창원시 성산구 사파정동 산 78번지 6,248.00㎡",47235.0,경상남도 창원시 성산구 사파정동 산 78번지,"6,248.00㎡",35.2174438932759,128.714289848591
강기윤,배우자,토지,임야,"경상남도 창원시 성산구 사파정동 산 82-7번지 8,186.00㎡",87590.0,경상남도 창원시 성산구 사파정동 산 82-7번지,"8,186.00㎡",35.2174948069371,128.713564692682
강기윤,배우자,토지,임야,경상남도 창원시 성산구 사파정동 산 82-8번지 726.00㎡,9728.0,경상남도 창원시 성산구 사파정동 산 82-8번지,726.00㎡,35.2177741411309,128.713083849823
조명희,배우자,토지,임야,"경상남도 함양군 수동면 상백리 산 49-1번지 42,875.00㎡중 7,146.00㎡",7432.0,경상남도 함양군 수동면 상백리 산 49-1번지,"42,875.00㎡중 7,146.00㎡",35.6041033977778,127.813313149458
조명희,배우자,토지,임야,경상남도 함양군 수동면 상백리 산 51-3번지 978.00㎡ 중163.00㎡,170.0,경상남도 함양군 수동면 상백리 산 51-3번지,978.00㎡ 중163.00㎡,35.6029980146833,127.811398886082
박수영,본인,토지,임야,"경상남도 함양군 유림면 웅평리 산 1-2번지 85,129.00㎡",88534.0,경상남도 함양군 유림면 웅평리 산 1-2번지,"85,129.00㎡",35.5130239575021,127.796131859179
조명희,배우자,토지,임야,경상남도 함양군 지곡면 시목리 산 134-2번지 528.00㎡ 중88.00㎡,221.0,경상남도 함양군 지곡면 시목리 산 134-2번지,528.00㎡ 중88.00㎡,35.6187218607105,127.796479970001
조명희,배우자,토지,임야,경상남도 함양군 지곡면 시목리 산 134-3번지 56.00㎡ 중9.00㎡,22.0,경상남도 함양군 지곡면 시목리 산 134-3번지,56.00㎡ 중9.00㎡,35.6191363479484,127.796412334489
조명희,배우자,토지,임야,경상남도 함양군 지곡면 시목리 산 134-4번지 245.00㎡ 중41.00㎡,67.0,경상남도 함양군 지곡면 시목리 산 134-4번지,245.00㎡ 중41.00㎡,35.618707277961,127.796668128633
조명희,배우자,토지,임야,"경상남도 함양군 지곡면 시목리 산 134번지 5,876.00㎡ 중979.00㎡",1987.0,경상남도 함양군 지곡면 시목리 산 134번지,"5,876.00㎡ 중979.00㎡",35.6190802761904,127.79701399846
윤재옥,부,토지,임야,"경상남도 합천군 덕곡면 포두리 1327번지 1,064.00㎡",1925.0,경상남도 합천군 덕곡면 포두리 1327번지,"1,064.00㎡",35.640634352211,128.342469898746
김영식,배우자,토지,임야,"경상북도 고령군 다산면 월성리 산 55-1번지 200,077.00㎡중 33,738.50㎡",84346.0,경상북도 고령군 다산면 월성리 산 55-1번지,"200,077.00㎡중 33,738.50㎡",35.8272590984973,128.428710509092
김영식,배우자,토지,임야,"경상북도 고령군 다산면 월성리 산 55-4번지 134,336.00㎡중 67,168.00㎡",171249.0,경상북도 고령군 다산면 월성리 산 55-4번지,"134,336.00㎡중 67,168.00㎡",35.827126369615,128.434254610457
김승수,배우자,토지,임야,"경상북도 구미시 장천면 묵어리 산 168번지 1,289.25㎡",4951.0,경상북도 구미시 장천면 묵어리 산 168번지,"1,289.25㎡",36.137009855168,128.498926705719
양금희,배우자,토지,임야,"경상북도 군위군 군위읍 대흥리 산 7-1번지 4,860.00㎡",5394.0,경상북도 군위군 군위읍 대흥리 산 7-1번지,"4,860.00㎡",36.2764075852913,128.538707034956
송언석,본인,토지,임야,"경상북도 김천시 구성면 미평리 485번지 7,201.00㎡",5250.0,경상북도 김천시 구성면 미평리 485번지,"7,201.00㎡",36.016933880027,128.037314259093
하태경,본인,토지,임야,"경상북도 상주시 모서면 호음리 615번지 2,688.00㎡",4784.0,경상북도 상주시 모서면 호음리 615번지,"2,688.00㎡",,
김승수,부,토지,임야,경상북도 상주시 모서면 화현리 산 46-34번지 314.00㎡ 중39.25㎡,50.0,경상북도 상주시 모서면 화현리 산 46-34번지,314.00㎡ 중39.25㎡,36.339461629621,127.930402252898
류성걸,본인,토지,임야,"경상북도 안동시 길안면 금곡리 산 1번지 81,322.00㎡",43589.0,경상북도 안동시 길안면 금곡리 산 1번지,"81,322.00㎡",36.4005332971879,128.913920873632
정일영,배우자,토지,임야,경상북도 안동시 상아동 산 190번지 595.00㎡ 중 297.50㎡,541.0,경상북도 안동시 상아동 산 190번지,595.00㎡ 중 297.50㎡,36.5785494218893,128.758698526851
정일영,배우자,토지,임야,"경상북도 안동시 옥동 산 73번지 0.00㎡ 중 0.00㎡ (총면적 21,818.00㎡ 감소, 지분면적 5,454.50㎡ 감소)",0.0,경상북도 안동시 옥동 산 73번지,"0.00㎡ 중 0.00㎡ (총면적 21,818.00㎡ 감소, 지분면적 5,454.50㎡ 감소)",36.5654641009661,128.693503388256
조은희,장남,토지,임야,"경상북도 안동시 와룡면 가구리 산 20번지 11,107.00㎡",23103.0,경상북도 안동시 와룡면 가구리 산 20번지,"11,107.00㎡",36.6105536085001,128.766411641746
이만희,본인,토지,임야,"경상북도 영천시 고경면 오류리 812-1번지 1,181.00㎡ 중84.35㎡",439.0,경상북도 영천시 고경면 오류리 812-1번지,"1,181.00㎡ 중84.35㎡",35.9638975691005,129.007090860652
이만희,본인,토지,임야,"경상북도 영천시 고경면 오류리 산 19-12번지 9,616.00㎡중 4,649.10㎡",14644.0,경상북도 영천시 고경면 오류리 산 19-12번지,"9,616.00㎡중 4,649.10㎡",35.9634265543756,129.011175911926
이만희,본인,토지,임야,경상북도 영천시 고경면 오류리 산 19-14번지 360.00㎡ 중174.05㎡,476.0,경상북도 영천시 고경면 오류리 산 19-14번지,360.00㎡ 중174.05㎡,35.9637187502151,129.01053204432
이만희,본인,토지,임야,"경상북도 영천시 고경면 오류리 산 19-2번지 28,760.00㎡중 13,904.75㎡",19605.0,경상북도 영천시 고경면 오류리 산 19-2번지,"28,760.00㎡중 13,904.75㎡",35.9648416041882,129.012561050044
이만희,본인,토지,임야,"경상북도 영천시 고경면 오류리 산 19-5번지 1,402.00㎡중 677.83㎡",1782.0,경상북도 영천시 고경면 오류리 산 19-5번지,"1,402.00㎡중 677.83㎡",35.9649716882426,129.011751680791
박형수,부,토지,임야,경상북도 울진군 평해읍 월송리 산 20-3번지 920.00㎡,916.0,경상북도 울진군 평해읍 월송리 산 20-3번지,920.00㎡,36.7406731593244,129.454494178474
임병헌,본인,토지,임야,"경상북도 청도군 풍각면 금곡리 산 163번지 44,826.00㎡중 28,958.00㎡",19257.0,경상북도 청도군 풍각면 금곡리 산 163번지,"44,826.00㎡중 28,958.00㎡",35.6243256823761,128.553134165036
조명희,배우자,토지,임야,경상북도 포항시 남구 오천읍 세계리 582-1번지 47.00㎡,5382.0,경상북도 포항시 남구 오천읍 세계리 582-1번지,47.00㎡,35.9585517810957,129.430560411541
김정재,모,토지,임야,"경상북도 포항시 남구 장기면 읍내리 산 17-1번지153,760.00㎡ 중 14,237.00㎡",22209.0,경상북도 포항시 남구 장기면 읍내리 산 17-1번지,"153,760.00㎡ 중 14,237.00㎡",35.8913065425539,129.480700974248
이개호,배우자,토지,임야,광주광역시 광산구 남산동 186번지 838.38㎡,20037.0,광주광역시 광산구 남산동 186번지,838.38㎡,35.17192760949,126.725207104925
이개호,배우자,토지,임야,"광주광역시 광산구 남산동 산 10번지 6,545.54㎡",22058.0,광주광역시 광산구 남산동 산 10번지,"6,545.54㎡",35.1852837845725,126.718229189795
이개호,배우자,토지,임야,"광주광역시 광산구 박호동 산 117번지 13,140.05㎡",53874.0,광주광역시 광산구 박호동 산 117번지,"13,140.05㎡",35.1662370458669,126.750121015061
이개호,배우자,토지,임야,"광주광역시 광산구 왕동 산 126-3번지 1,884.60㎡",20730.0,광주광역시 광산구 왕동 산 126-3번지,"1,884.60㎡",35.1928811632411,126.721884150865
이개호,배우자,토지,임야,"광주광역시 광산구 왕동 산 89번지 2,746.38㎡",8843.0,광주광역시 광산구 왕동 산 89번지,"2,746.38㎡",35.2011211284682,126.717870432124
유경준,본인,토지,임야,부산광역시 강서구 녹산동 1241-11번지 390.00㎡ 중137.00㎡,1397.0,부산광역시 강서구 녹산동 1241-11번지,390.00㎡ 중137.00㎡,35.1092857536477,128.864228755187
유경준,본인,토지,임야,부산광역시 강서구 녹산동 1241-12번지 274.00㎡ 중96.00㎡,979.0,부산광역시 강서구 녹산동 1241-12번지,274.00㎡ 중96.00㎡,35.1090442170527,128.864721698997
유경준,본인,토지,임야,부산광역시 강서구 녹산동 1241-7번지 559.00㎡ 중196.00㎡,3195.0,부산광역시 강서구 녹산동 1241-7번지,559.00㎡ 중196.00㎡,35.1097431173569,128.864503917848
유경준,본인,토지,임야,부산광역시 강서구 녹산동 1242-3번지 112.00㎡ 중39.00㎡,398.0,부산광역시 강서구 녹산동 1242-3번지,112.00㎡ 중39.00㎡,35.1093144984057,128.864709323648
전봉민,본인,토지,임야,부산광역시 기장군 기장읍 교리 11-10번지 6.00㎡,720.0,부산광역시 기장군 기장읍 교리 11-10번지,6.00㎡,35.257299978848,129.220153431812
전봉민,본인,토지,임야,부산광역시 기장군 기장읍 교리 11-4번지 20.00㎡,2400.0,부산광역시 기장군 기장읍 교리 11-4번지,20.00㎡,35.255938213836,129.219760446616
전봉민,본인,토지,임야,부산광역시 기장군 기장읍 교리 11-5번지 32.00㎡,4680.0,부산광역시 기장군 기장읍 교리 11-5번지,32.00㎡,35.2572288941958,129.220167422131
전봉민,본인,토지,임야,"부산광역시 기장군 기장읍 교리 11-7번지 1,435.00㎡",185080.0,부산광역시 기장군 기장읍 교리 11-7번지,"1,435.00㎡",35.2559364061714,129.219858940592
전봉민,본인,토지,임야,부산광역시 기장군 기장읍 교리 11-9번지 484.00㎡,58080.0,부산광역시 기장군 기장읍 교리 11-9번지,484.00㎡,35.2578249906623,129.219096608669
서병수,본인,토지,임야,부산광역시 기장군 일광면 원리 132-9번지 0.00㎡ (0.00㎡감소),0.0,부산광역시 기장군 일광면 원리 132-9번지,0.00㎡ (0.00㎡감소),35.3055389044838,129.239910061408
서병수,본인,토지,임야,부산광역시 기장군 일광면 원리 133-2번지 0.00㎡ (0.00㎡감소),0.0,부산광역시 기장군 일광면 원리 133-2번지,0.00㎡ (0.00㎡감소),35.3053967931504,129.239214932915
서병수,본인,토지,임야,"부산광역시 기장군 일광읍 원리 132-9번지 1,794.00㎡",158410.0,부산광역시 기장군 일광읍 원리 132-9번지,"1,794.00㎡",35.3055389044838,129.239910061408
서병수,본인,토지,임야,"부산광역시 기장군 일광읍 원리 133-2번지 6,895.00㎡",271663.0,부산광역시 기장군 일광읍 원리 133-2번지,"6,895.00㎡",35.3053967931504,129.239214932915
전봉민,본인,토지,임야,"부산광역시 부산진구 초읍동 산 127-4번지 1,898.00㎡ 중1,878.00㎡",144535.0,부산광역시 부산진구 초읍동 산 127-4번지,"1,898.00㎡ 중1,878.00㎡",35.1773471876475,129.043594838321
이주환,본인,토지,임야,"부산광역시 해운대구 송정동 산 67-1번지 2,367.00㎡ 중355.05㎡",254038.0,부산광역시 해운대구 송정동 산 67-1번지,"2,367.00㎡ 중355.05㎡",35.1734428730188,129.197588415191
이주환,본인,토지,임야,부산광역시 해운대구 송정동 산 67-7번지 693.00㎡ 중103.95㎡,95582.0,부산광역시 해운대구 송정동 산 67-7번지,693.00㎡ 중103.95㎡,35.1733551821554,129.197931540636
정진석,배우자,토지,임야,"서울특별시 강남구 도곡동 산 32-1번지 17,094.00㎡ 중1,899.33㎡",916616.0,서울특별시 강남구 도곡동 산 32-1번지,"17,094.00㎡ 중1,899.33㎡",37.4900995405498,127.043973051153
강준현,본인,토지,임야,"세종특별자치시 금남면 황용리 산 71번지 28,463.00㎡",199241.0,세종특별자치시 금남면 황용리 산 71번지,"28,463.00㎡",36.4856795521951,127.329556459516
홍성국,본인,토지,임야,"세종특별자치시 연서면 신대리 산 116-1번지 14,182.00㎡",180111.0,세종특별자치시 연서면 신대리 산 116-1번지,"14,182.00㎡",36.5914204867904,127.244038977775
이채익,배우자,토지,임야,"울산광역시 남구 두왕동 산 95번지 5,901.00㎡",94416.0,울산광역시 남구 두왕동 산 95번지,"5,901.00㎡",35.5160692626877,129.287215070795
서병수,본인,토지,임야,울산광역시 남구 신정동 932-128번지 444.00㎡,213164.0,울산광역시 남구 신정동 932-128번지,444.00㎡,35.5255195358285,129.311782910979
서병수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 30번지 25,190.00㎡중 6,297.50㎡",26072.0,울산광역시 울주군 범서읍 사연리 산 30번지,"25,190.00㎡중 6,297.50㎡",35.5797400745322,129.209749112259
서범수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 30번지 25,190.00㎡중 6,297.50㎡",26071.0,울산광역시 울주군 범서읍 사연리 산 30번지,"25,190.00㎡중 6,297.50㎡",35.5797400745322,129.209749112259
서범수,본인,토지,임야,울산광역시 울주군 범서읍 사연리 산 31번지 298.00㎡ 중74.50㎡,317.0,울산광역시 울주군 범서읍 사연리 산 31번지,298.00㎡ 중74.50㎡,35.5793249905667,129.211131782953
서병수,본인,토지,임야,울산광역시 울주군 범서읍 사연리 산 31번지 298.00㎡ 중74.50㎡,317.0,울산광역시 울주군 범서읍 사연리 산 31번지,298.00㎡ 중74.50㎡,35.5793249905667,129.211131782953
서범수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 32번지 68,231.00㎡중 17,057.75㎡",69254.0,울산광역시 울주군 범서읍 사연리 산 32번지,"68,231.00㎡중 17,057.75㎡",35.5797505514196,129.207757155575
서병수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 32번지 68,231.00㎡중 17,057.75㎡",69254.0,울산광역시 울주군 범서읍 사연리 산 32번지,"68,231.00㎡중 17,057.75㎡",35.5797505514196,129.207757155575
서병수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 45번지 31,116.00㎡중 7,779.00㎡",10502.0,울산광역시 울주군 범서읍 사연리 산 45번지,"31,116.00㎡중 7,779.00㎡",35.5826139952298,129.210455289456
서범수,본인,토지,임야,"울산광역시 울주군 범서읍 사연리 산 45번지 31,116.00㎡중 7,779.00㎡",10501.0,울산광역시 울주군 범서읍 사연리 산 45번지,"31,116.00㎡중 7,779.00㎡",35.5826139952298,129.210455289456
서병수,본인,토지,임야,"울산광역시 울주군 범서읍 서사리 산 236-1번지5,851.00㎡ 중 1,462.75㎡",8484.0,울산광역시 울주군 범서읍 서사리 산 236-1번지,"5,851.00㎡ 중 1,462.75㎡",35.594122135939,129.249037009175
서범수,본인,토지,임야,"울산광역시 울주군 범서읍 서사리 산 236-1번지5,851.00㎡ 중 1,462.75㎡",8483.0,울산광역시 울주군 범서읍 서사리 산 236-1번지,"5,851.00㎡ 중 1,462.75㎡",35.594122135939,129.249037009175
백종헌,장남,토지,임야,"울산광역시 울주군 삼남면 방기리 산 30번지 7,041.00㎡",91533.0,울산광역시 울주군 삼남면 방기리 산 30번지,"7,041.00㎡",35.512571282433,129.08590897312
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 293-4번지6,744.00㎡",8228.0,울산광역시 울주군 언양읍 구수리 산 293-4번지,"6,744.00㎡",35.5368318205755,129.149414109358
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 295-1번지10,512.00㎡",21970.0,울산광역시 울주군 언양읍 구수리 산 295-1번지,"10,512.00㎡",35.538460844979,129.153255088295
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 295-2번지5,950.00㎡",7259.0,울산광역시 울주군 언양읍 구수리 산 295-2번지,"5,950.00㎡",35.536923247027,129.153969582155
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 295-6번지10,612.00㎡",17722.0,울산광역시 울주군 언양읍 구수리 산 295-6번지,"10,612.00㎡",35.5370669435304,129.150513996683
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 297-7번지18,050.00㎡",33754.0,울산광역시 울주군 언양읍 구수리 산 297-7번지,"18,050.00㎡",35.5388930141029,129.153981145376
김기현,본인,토지,임야,"울산광역시 울주군 언양읍 구수리 산 297-8번지9,917.00㎡",16958.0,울산광역시 울주군 언양읍 구수리 산 297-8번지,"9,917.00㎡",35.5373516124596,129.154484741416
서범수,본인,토지,임야,"울산광역시 울주군 온산읍 덕신리 산 83-1번지 8,286.00㎡중 2,301.67㎡",26469.0,울산광역시 울주군 온산읍 덕신리 산 83-1번지,"8,286.00㎡중 2,301.67㎡",35.4368225341779,129.316507754196
서병수,본인,토지,임야,"울산광역시 울주군 온산읍 덕신리 산 83-1번지 8,286.00㎡중 3,682.60㎡",42350.0,울산광역시 울주군 온산읍 덕신리 산 83-1번지,"8,286.00㎡중 3,682.60㎡",35.4368225341779,129.316507754196
